Season,Name,Team,Name,Team,Season,IP,Pitches,K%,NameASCII,PlayerId,MLBAMID
2003,"Brian Lawrence","SDP","Brian Lawrence","SDP",2003,210.2,3115,0.13122172,"Brian Lawrence",1045,400147
2003,"Jake Peavy","SDP","Jake Peavy","SDP",2003,194.2,3223,0.18863362,"Jake Peavy",1051,408241
2003,"Brett Tomko","STL","Brett Tomko","STL",2003,202.2,3280,0.12624585,"Brett Tomko",1056,123387
2003,"Ryan Franklin","SEA","Ryan Franklin","SEA",2003,212,3174,0.11288483,"Ryan Franklin",1076,211041
2003,"Freddy Garcia","SEA","Freddy Garcia","SEA",2003,201.1,3373,0.16705336,"Freddy Garcia",1077,150119
2003,"John Halama","OAK","John Halama","OAK",2003,108.2,1666,0.1053719,"John Halama",1080,134280
2003,"Gil Meche","SEA","Gil Meche","SEA",2003,186.1,3057,0.1656051,"Gil Meche",1089,219194
2003,"Jamie Moyer","SEA","Jamie Moyer","SEA",2003,215,3447,0.14381271,"Jamie Moyer",1091,119469
2003,"Joel Pineiro","SEA","Joel Pineiro","SEA",2003,211.2,3494,0.16966292,"Joel Pineiro",1094,334492
2003,"Livan Hernandez","MON","Livan Hernandez","MON",2003,233.1,3571,0.18407446,"Livan Hernandez",1116,115817
2003,"Russ Ortiz","ATL","Russ Ortiz","ATL",2003,212.1,3567,0.16337719,"Russ Ortiz",1124,133460
2003,"Kirk Rueter","SFG","Kirk Rueter","SFG",2003,147,2421,0.06487342,"Kirk Rueter",1128,121541
2003,"Jason Schmidt","SFG","Jason Schmidt","SFG",2003,207.2,3099,0.25396825,"Jason Schmidt",1131,121834
2003,"Jerome Williams","SFG","Jerome Williams","SFG",2003,131,2041,0.16146789,"Jerome Williams",1137,425532
2003,"Matt Morris","STL","Matt Morris","STL",2003,172.1,2502,0.17069701,"Matt Morris",1172,119403
2003,"Jason Simontacchi","STL","Jason Simontacchi","STL",2003,126.1,2050,0.13143872,"Jason Simontacchi",1181,421004
2003,"Garrett Stephenson","STL","Garrett Stephenson","STL",2003,174.1,2758,0.12182062,"Garrett Stephenson",1185,122751
2003,"Woody Williams","STL","Woody Williams","STL",2003,220.2,3641,0.16207627,"Woody Williams",1190,124315
2003,"Joe Kennedy","TBD","Joe Kennedy","TBD",2003,133.2,2252,0.12439418,"Joe Kennedy",1217,406773
2003,"Jorge Sosa","TBD","Jorge Sosa","TBD",2003,128.2,2124,0.12720848,"Jorge Sosa",1228,407901
2003,"Paul Wilson","CIN","Paul Wilson","CIN",2003,166.2,2591,0.12739726,"Paul Wilson",1234,124417
2003,"Victor Zambrano","TBD","Victor Zambrano","TBD",2003,188.1,3134,0.15789474,"Victor Zambrano",1237,406913
2003,"Doug Davis","- - -","Doug Davis","- - -",2003,109.1,1906,0.12627291,"Doug Davis",1244,150277
2003,"R.A. Dickey","TEX","R.A. Dickey","TEX",2003,116.2,2003,0.18323587,"R.A. Dickey",1245,285079
2003,"Colby Lewis","TEX","Colby Lewis","TEX",2003,127,2305,0.14814815,"Colby Lewis",1259,407890
2003,"Kenny Rogers","MIN","Kenny Rogers","MIN",2003,195,3109,0.13631022,"Kenny Rogers",1277,121386
2003,"Ismael Valdez","TEX","Ismael Valdez","TEX",2003,115,1828,0.09197652,"Ismael Valdez",1283,123595
2003,"Kelvim Escobar","TOR","Kelvim Escobar","TOR",2003,180.1,2984,0.19949812,"Kelvim Escobar",1298,113898
2003,"Roy Halladay","TOR","Roy Halladay","TOR",2003,266,3627,0.19047619,"Roy Halladay",1303,136880
2003,"Esteban Loaiza","CHW","Esteban Loaiza","CHW",2003,226.1,3503,0.22451193,"Esteban Loaiza",1310,117842
2003,"Joaquín Benoit","TEX","Joaquín Benoit","TEX",2003,105,1941,0.18831169,"Joaquin Benoit",1437,276542
2003,"Guillermo Mota","LAD","Guillermo Mota","LAD",2003,105,1578,0.24146341,"Guillermo Mota",1467,150407
2003,"Rob Bell","TBD","Rob Bell","TBD",2003,101,1590,0.1,"Rob Bell",1492,150174
2003,"Zach Day","MON","Zach Day","MON",2003,131.1,2072,0.10517241,"Zach Day",1496,400180
2003,"John Lackey","ANA","John Lackey","ANA",2003,204,3288,0.17062147,"John Lackey",1507,407793
2003,"Mike Maroth","DET","Mike Maroth","DET",2003,193.1,3124,0.10271547,"Mike Maroth",1508,400077
2003,"Oliver Pérez","- - -","Oliver Pérez","- - -",2003,126.2,2305,0.24352332,"Oliver Perez",1514,424144
2003,"John Riedling","CIN","John Riedling","CIN",2003,101,1666,0.14285714,"John Riedling",1515,150180
2003,"Aaron Cook","COL","Aaron Cook","COL",2003,124,2020,0.07426598,"Aaron Cook",1571,346871
2003,"Mark Hendrickson","TOR","Mark Hendrickson","TOR",2003,158.1,2536,0.10810811,"Mark Hendrickson",1574,424805
2003,"Jason Davis","CLE","Jason Davis","CLE",2003,165.1,2465,0.12212644,"Jason Davis",1598,425186
2003,"Jeriome Robertson","HOU","Jeriome Robertson","HOU",2003,160.2,2598,0.13924051,"Jeriome Robertson",1619,276359
2003,"Salomon Torres","PIT","Salomon Torres","PIT",2003,121,1855,0.16216216,"Salomon Torres",1628,123415
2003,"Jeremy Bonderman","DET","Jeremy Bonderman","DET",2003,162,2567,0.14855571,"Jeremy Bonderman",1667,425827
2003,"Matt Roney","DET","Matt Roney","DET",2003,100.2,1687,0.10467706,"Matt Roney",1670,425662
2003,"Jesse Foppert","SFG","Jesse Foppert","SFG",2003,111,2035,0.202,"Jesse Foppert",1688,425817
2003,"Brandon Webb","ARI","Brandon Webb","ARI",2003,180.2,2828,0.22933333,"Brandon Webb",1692,425630
2003,"Claudio Vargas","MON","Claudio Vargas","MON",2003,114,1882,0.12601626,"Claudio Vargas",1695,282567
2003,"Dontrelle Willis","FLA","Dontrelle Willis","FLA",2003,160.2,2661,0.21257485,"Dontrelle Willis",1703,425883
2003,"Geremi Gonzalez","TBD","Geremi Gonzalez","TBD",2003,156.1,2727,0.14520958,"Geremi Gonzalez",1711,114928
2004,"Ramon Ortiz","ANA","Ramon Ortiz","ANA",2004,128,1956,0.15101289,"Ramon Ortiz",27,150009
2004,"Scott Schoeneweis","CHW","Scott Schoeneweis","CHW",2004,112.2,1917,0.138,"Scott Schoeneweis",33,150011
2004,"Aaron Sele","ANA","Aaron Sele","ANA",2004,132,2250,0.08600337,"Aaron Sele",34,121986
2004,"Scot Shields","ANA","Scot Shields","ANA",2004,105.1,1721,0.24008811,"Scot Shields",35,276912
2004,"Jarrod Washburn","ANA","Jarrod Washburn","ANA",2004,149.1,2414,0.134375,"Jarrod Washburn",40,132220
2004,"Brian Anderson","KCR","Brian Anderson","KCR",2004,166,2772,0.09395973,"Brian Anderson",44,110230
2004,"Miguel Batista","TOR","Miguel Batista","TOR",2004,198.2,3262,0.11995386,"Miguel Batista",46,110683
2004,"Randy Johnson","ARI","Randy Johnson","ARI",2004,245.2,3633,0.30082988,"Randy Johnson",60,116615
2004,"Curt Schilling","BOS","Curt Schilling","BOS",2004,226.2,3410,0.22307692,"Curt Schilling",73,121811
2004,"Tom Glavine","NYM","Tom Glavine","NYM",2004,212.1,3396,0.12057522,"Tom Glavine",90,114849
2004,"Greg Maddux","CHC","Greg Maddux","CHC",2004,212.2,2924,0.17316514,"Greg Maddux",104,118120
2004,"Jason Marquis","STL","Jason Marquis","STL",2004,201.1,3325,0.15789474,"Jason Marquis",105,150302
2004,"Kevin Millwood","PHI","Kevin Millwood","PHI",2004,141,2341,0.19904459,"Kevin Millwood",106,119154
2004,"Erik Bedard","BAL","Erik Bedard","BAL",2004,137.1,2667,0.19115324,"Erik Bedard",126,407853
2004,"Jason Johnson","DET","Jason Johnson","DET",2004,196.2,3150,0.14551804,"Jason Johnson",147,116595
2004,"Rodrigo Lopez","BAL","Rodrigo Lopez","BAL",2004,170.2,2727,0.16946779,"Rodrigo Lopez",150,150438
2004,"Sidney Ponson","BAL","Sidney Ponson","BAL",2004,215.2,3312,0.12054507,"Sidney Ponson",161,132260
2004,"Casey Fossum","ARI","Casey Fossum","ARI",2004,142,2404,0.17944785,"Casey Fossum",188,407154
2004,"Dustin Hermanson","SFG","Dustin Hermanson","SFG",2004,131,2099,0.18053097,"Dustin Hermanson",195,115812
2004,"Sun-Woo Kim","MON","Sun-Woo Kim","MON",2004,135.2,2114,0.14427861,"Sun-Woo Kim",197,279615
2004,"Derek Lowe","BOS","Derek Lowe","BOS",2004,182.2,3070,0.12514899,"Derek Lowe",199,117955
2004,"Pedro Martínez","BOS","Pedro Martínez","BOS",2004,217,3488,0.25138427,"Pedro Martinez",200,118377
2004,"Tim Wakefield","BOS","Tim Wakefield","BOS",2004,188.1,2990,0.13959085,"Tim Wakefield",219,123801
2004,"Mark Buehrle","CHW","Mark Buehrle","CHW",2004,245.1,3689,0.16240157,"Mark Buehrle",225,279824
2004,"Jon Garland","CHW","Jon Garland","CHW",2004,217,3412,0.12242687,"Jon Garland",232,279782
2004,"Matt Clement","CHC","Matt Clement","CHC",2004,181,2995,0.24516129,"Matt Clement",271,136725
2004,"Jeff Fassero","- - -","Jeff Fassero","- - -",2004,112,1769,0.11811024,"Jeff Fassero",279,114032
2004,"Jon Lieber","NYY","Jon Lieber","NYY",2004,176.2,2545,0.13618158,"Jon Lieber",287,117758
2004,"Mark Prior","CHC","Mark Prior","CHC",2004,118.2,2060,0.27254902,"Mark Prior",301,407578
2004,"Kerry Wood","CHC","Kerry Wood","CHC",2004,140.1,2219,0.24201681,"Kerry Wood",304,134268
2004,"Carlos Zambrano","CHC","Carlos Zambrano","CHC",2004,209.2,3467,0.21195039,"Carlos Zambrano",305,407296
2004,"Jose Acevedo","CIN","Jose Acevedo","CIN",2004,157.2,2525,0.16619318,"Jose Acevedo",307,406895
2004,"Elmer Dessens","- - -","Elmer Dessens","- - -",2004,105,1801,0.15598291,"Elmer Dessens",317,113296
2004,"Bartolo Colon","ANA","Bartolo Colon","ANA",2004,208.1,3403,0.1761427,"Bartolo Colon",375,112526
2004,"Ryan Drese","TEX","Ryan Drese","TEX",2004,207.2,3100,0.10925307,"Ryan Drese",379,400181
2004,"CC Sabathia","CLE","CC Sabathia","CLE",2004,188,3105,0.17662008,"CC Sabathia",404,282332
2004,"Jake Westbrook","CLE","Jake Westbrook","CLE",2004,215.2,3144,0.12960894,"Jake Westbrook",412,150414
2004,"Jaret Wright","ATL","Jaret Wright","ATL",2004,186.1,2984,0.20358515,"Jaret Wright",415,124605
2004,"Scott Elarton","- - -","Scott Elarton","- - -",2004,158.2,2784,0.14777618,"Scott Elarton",426,134003
2004,"Mike Hampton","ATL","Mike Hampton","ATL",2004,172.1,2731,0.11447368,"Mike Hampton",430,115399
2004,"Jason Jennings","COL","Jason Jennings","COL",2004,201,3344,0.14378378,"Jason Jennings",434,407298
2004,"Dennys Reyes","KCR","Dennys Reyes","KCR",2004,108,1815,0.1884058,"Dennys Reyes",444,121096
2004,"Victor Santos","MIL","Victor Santos","MIL",2004,154,2602,0.16812865,"Victor Santos",446,276343
2004,"John Thomson","ATL","John Thomson","ATL",2004,198.1,2935,0.15947242,"John Thomson",453,123307
2004,"Jose Lima","LAD","Jose Lima","LAD",2004,170.1,2411,0.13247863,"Jose Lima",475,117769
2004,"Mark Redman","OAK","Mark Redman","OAK",2004,191,3118,0.12259615,"Mark Redman",491,150230
2004,"Steve Sparks","ARI","Steve Sparks","ARI",2004,120.2,1941,0.10458716,"Steve Sparks",499,122562
2004,"Jeff Weaver","LAD","Jeff Weaver","LAD",2004,220,3427,0.16363636,"Jeff Weaver",503,213711
2004,"Josh Beckett","FLA","Josh Beckett","FLA",2004,156.2,2451,0.2324159,"Josh Beckett",510,277417
2004,"A.J. Burnett","FLA","A.J. Burnett","FLA",2004,120,1816,0.23061224,"A.J. Burnett",512,150359
2004,"Brad Penny","- - -","Brad Penny","- - -",2004,143,2287,0.18813559,"Brad Penny",535,207267
2004,"Roy Oswalt","HOU","Roy Oswalt","HOU",2004,237,3587,0.20956256,"Roy Oswalt",571,400061
2004,"Tim Redding","HOU","Tim Redding","HOU",2004,100.2,1783,0.12043011,"Tim Redding",573,400062
2004,"Paul Byrd","ATL","Paul Byrd","ATL",2004,114.1,1666,0.16390041,"Paul Byrd",594,111838
2004,"Darrell May","KCR","Darrell May","KCR",2004,186,3001,0.14423077,"Darrell May",613,118469
2004,"Jeff Suppan","STL","Jeff Suppan","STL",2004,188,3049,0.13563502,"Jeff Suppan",633,122987
2004,"Kevin Brown","NYY","Kevin Brown","NYY",2004,132,2045,0.15063521,"Kevin Brown",642,111554
2004,"Kaz Ishii","LAD","Kaz Ishii","LAD",2004,172,2801,0.13217623,"Kaz Ishii",655,408193
2004,"Terry Mulholland","MIN","Terry Mulholland","MIN",2004,123.1,1878,0.10928962,"Terry Mulholland",665,119488
2004,"Odalis Perez","LAD","Odalis Perez","LAD",2004,196.1,2820,0.16264295,"Odalis Perez",668,136602
2004,"Glendon Rusch","CHC","Glendon Rusch","CHC",2004,129.2,2185,0.16513761,"Glendon Rusch",707,121556
2004,"Ben Sheets","MIL","Ben Sheets","MIL",2004,237,3580,0.28175027,"Ben Sheets",710,282656
2004,"Kyle Lohse","MIN","Kyle Lohse","MIN",2004,194,3330,0.12570781,"Kyle Lohse",739,346798
2004,"Eric Milton","PHI","Eric Milton","PHI",2004,201,3437,0.18677494,"Eric Milton",743,132980
2004,"Brad Radke","MIN","Brad Radke","MIN",2004,219.2,3340,0.15871254,"Brad Radke",748,120878
2004,"Johan Santana","MIN","Johan Santana","MIN",2004,228,3423,0.30079455,"Johan Santana",755,276371
2004,"Carl Pavano","FLA","Carl Pavano","FLA",2004,222.1,3155,0.15291529,"Carl Pavano",790,134321
2004,"Javier Vazquez","NYY","Javier Vazquez","NYY",2004,198,3206,0.17667845,"Javier Vazquez",801,134320
2004,"Roger Clemens","HOU","Roger Clemens","HOU",2004,214.1,3431,0.24829157,"Roger Clemens",815,112388
2004,"Ted Lilly","TOR","Ted Lilly","TOR",2004,197.1,3306,0.19881657,"Ted Lilly",833,150404
2004,"Mike Mussina","NYY","Mike Mussina","NYY",2004,164.2,2603,0.18938307,"Mike Mussina",837,119608
2004,"David Wells","SDP","David Wells","SDP",2004,195.2,2805,0.12562189,"David Wells",855,124071
2004,"Shawn Estes","COL","Shawn Estes","COL",2004,202,3371,0.12942478,"Shawn Estes",873,113915
2004,"Al Leiter","NYM","Al Leiter","NYM",2004,173.2,3246,0.156,"Al Leiter",883,117652
2004,"Jae Weong Seo","NYM","Jae Weong Seo","NYM",2004,117.2,1820,0.10546875,"Jae Weong Seo",895,150242
2004,"Steve Trachsel","NYM","Steve Trachsel","NYM",2004,202.2,3348,0.13280363,"Steve Trachsel",898,123431
2004,"Tim Hudson","OAK","Tim Hudson","OAK",2004,188.2,2764,0.12988651,"Tim Hudson",921,218596
2004,"Cory Lidle","- - -","Cory Lidle","- - -",2004,211.1,3137,0.13830955,"Cory Lidle",926,117756
2004,"Mark Mulder","OAK","Mark Mulder","OAK",2004,225.2,3295,0.14705882,"Mark Mulder",932,150426
2004,"Barry Zito","OAK","Barry Zito","OAK",2004,213,3688,0.17602592,"Barry Zito",944,217096
2004,"Brett Myers","PHI","Brett Myers","PHI",2004,176,2827,0.14910026,"Brett Myers",962,408206
2004,"Vicente Padilla","PHI","Vicente Padilla","PHI",2004,115.1,1782,0.16302187,"Vicente Padilla",964,218894
2004,"Carlos Silva","MIN","Carlos Silva","MIN",2004,203,2893,0.08745685,"Carlos Silva",973,400067
2004,"Randy Wolf","PHI","Randy Wolf","PHI",2004,136.2,2119,0.15213675,"Randy Wolf",976,150116
2004,"Bronson Arroyo","BOS","Bronson Arroyo","BOS",2004,178.2,2813,0.18586387,"Bronson Arroyo",978,276520
2004,"Kris Benson","- - -","Kris Benson","- - -",2004,200.1,3159,0.15690867,"Kris Benson",982,150249
2004,"Josh Fogg","PIT","Josh Fogg","PIT",2004,178.1,2793,0.10649351,"Josh Fogg",989,150319
2004,"Ron Villone","SEA","Ron Villone","SEA",2004,117,2073,0.16443595,"Ron Villone",1010,123725
2004,"Ryan Vogelsong","PIT","Ryan Vogelsong","PIT",2004,133,2304,0.15081967,"Ryan Vogelsong",1011,285064
2004,"Kip Wells","PIT","Kip Wells","PIT",2004,138.1,2402,0.18679549,"Kip Wells",1012,150337
2004,"Adam Eaton","SDP","Adam Eaton","SDP",2004,199.1,3258,0.18042453,"Adam Eaton",1029,284566
2004,"Brian Lawrence","SDP","Brian Lawrence","SDP",2004,203,3022,0.13908046,"Brian Lawrence",1045,400147
2004,"Jake Peavy","SDP","Jake Peavy","SDP",2004,166.1,2683,0.24927954,"Jake Peavy",1051,408241
2004,"Brett Tomko","SFG","Brett Tomko","SFG",2004,194,3171,0.13090909,"Brett Tomko",1056,123387
2004,"Ryan Franklin","SEA","Ryan Franklin","SEA",2004,200.1,3208,0.11954023,"Ryan Franklin",1076,211041
2004,"Freddy Garcia","- - -","Freddy Garcia","- - -",2004,210,3290,0.2095672,"Freddy Garcia",1077,150119
2004,"John Halama","TBD","John Halama","TBD",2004,118.2,1775,0.11500975,"John Halama",1080,134280
2004,"Gil Meche","SEA","Gil Meche","SEA",2004,127.2,2313,0.17522124,"Gil Meche",1089,219194
2004,"Jamie Moyer","SEA","Jamie Moyer","SEA",2004,202,3414,0.14076577,"Jamie Moyer",1091,119469
2004,"Joel Pineiro","SEA","Joel Pineiro","SEA",2004,140.2,2245,0.18624161,"Joel Pineiro",1094,334492
2004,"Livan Hernandez","MON","Livan Hernandez","MON",2004,255,3926,0.17663818,"Livan Hernandez",1116,115817
2004,"Russ Ortiz","ATL","Russ Ortiz","ATL",2004,204.2,3469,0.15959821,"Russ Ortiz",1124,133460
2004,"Kirk Rueter","SFG","Kirk Rueter","SFG",2004,190.1,3286,0.06666667,"Kirk Rueter",1128,121541
2004,"Jason Schmidt","SFG","Jason Schmidt","SFG",2004,225,3606,0.27673649,"Jason Schmidt",1131,121834
2004,"Jerome Williams","SFG","Jerome Williams","SFG",2004,129.1,2008,0.1431127,"Jerome Williams",1137,425532
2004,"Matt Morris","STL","Matt Morris","STL",2004,202,3078,0.15411765,"Matt Morris",1172,119403
2004,"Woody Williams","STL","Woody Williams","STL",2004,189.2,3129,0.16034272,"Woody Williams",1190,124315
2004,"Wilson Alvarez","LAD","Wilson Alvarez","LAD",2004,120.2,1894,0.20440882,"Wilson Alvarez",1193,110209
2004,"Dewon Brazelton","TBD","Dewon Brazelton","TBD",2004,120.2,2031,0.11962617,"Dewon Brazelton",1195,407376
2004,"Joe Kennedy","COL","Joe Kennedy","COL",2004,162.1,2507,0.16595745,"Joe Kennedy",1217,406773
2004,"Paul Wilson","CIN","Paul Wilson","CIN",2004,183.2,2875,0.14661654,"Paul Wilson",1234,124417
2004,"Victor Zambrano","- - -","Victor Zambrano","- - -",2004,142,2649,0.18923077,"Victor Zambrano",1237,406913
2004,"Doug Davis","MIL","Doug Davis","MIL",2004,207.1,3406,0.18863636,"Doug Davis",1244,150277
2004,"R.A. Dickey","TEX","R.A. Dickey","TEX",2004,104.1,1812,0.11875,"R.A. Dickey",1245,285079
2004,"Kenny Rogers","TEX","Kenny Rogers","TEX",2004,211.2,3506,0.13475936,"Kenny Rogers",1277,121386
2004,"Ismael Valdez","- - -","Ismael Valdez","- - -",2004,170,2684,0.08921438,"Ismael Valdez",1283,123595
2004,"Todd Van Poppel","CIN","Todd Van Poppel","CIN",2004,115.1,1897,0.14342629,"Todd Van Poppel",1284,123650
2004,"Chris Carpenter","STL","Chris Carpenter","STL",2004,182,2695,0.20375335,"Chris Carpenter",1292,112020
2004,"Kelvim Escobar","ANA","Kelvim Escobar","ANA",2004,208.1,3431,0.21753986,"Kelvim Escobar",1298,113898
2004,"Roy Halladay","TOR","Roy Halladay","TOR",2004,133,2050,0.16934046,"Roy Halladay",1303,136880
2004,"Esteban Loaiza","- - -","Esteban Loaiza","- - -",2004,183,3108,0.14303178,"Esteban Loaiza",1310,117842
2004,"Gary Knotts","DET","Gary Knotts","DET",2004,135.1,2179,0.13522538,"Gary Knotts",1428,276352
2004,"Joaquín Benoit","TEX","Joaquín Benoit","TEX",2004,103,1819,0.20833333,"Joaquin Benoit",1437,276542
2004,"Aaron Harang","CIN","Aaron Harang","CIN",2004,161,2729,0.17580872,"Aaron Harang",1451,421685
2004,"Josh Towers","TOR","Josh Towers","TOR",2004,116.1,1660,0.0984556,"Josh Towers",1489,346869
2004,"Rob Bell","TBD","Rob Bell","TBD",2004,123,1885,0.10775047,"Rob Bell",1492,150174
2004,"Zach Day","MON","Zach Day","MON",2004,116.2,1826,0.12298387,"Zach Day",1496,400180
2004,"John Lackey","ANA","John Lackey","ANA",2004,198.1,3203,0.16842105,"John Lackey",1507,407793
2004,"Mike Maroth","DET","Mike Maroth","DET",2004,217,3340,0.11637931,"Mike Maroth",1508,400077
2004,"Oliver Pérez","PIT","Oliver Pérez","PIT",2004,196,3134,0.29689441,"Oliver Perez",1514,424144
2004,"Mark Hendrickson","TBD","Mark Hendrickson","TBD",2004,183.1,2876,0.10834371,"Mark Hendrickson",1574,424805
2004,"Jason Davis","CLE","Jason Davis","CLE",2004,114.1,1978,0.13333333,"Jason Davis",1598,425186
2004,"Nate Robertson","DET","Nate Robertson","DET",2004,196.2,3076,0.18192488,"Nate Robertson",1620,425146
2004,"Cliff Lee","CLE","Cliff Lee","CLE",2004,179,3171,0.20074813,"Cliff Lee",1636,424324
2004,"Wes Obermueller","MIL","Wes Obermueller","MIL",2004,118,1915,0.11153119,"Wes Obermueller",1637,425286
2004,"Jose Contreras","- - -","Jose Contreras","- - -",2004,170.1,2993,0.19788918,"Jose Contreras",1660,425747
2004,"Jeremy Bonderman","DET","Jeremy Bonderman","DET",2004,184,2909,0.21185372,"Jeremy Bonderman",1667,425827
2004,"Brandon Webb","ARI","Brandon Webb","ARI",2004,208,3441,0.17577706,"Brandon Webb",1692,425630
2004,"Claudio Vargas","MON","Claudio Vargas","MON",2004,118.1,2137,0.16792453,"Claudio Vargas",1695,282567
2004,"Dontrelle Willis","FLA","Dontrelle Willis","FLA",2004,197,3126,0.16391509,"Dontrelle Willis",1703,425883
2004,"Rich Harden","OAK","Rich Harden","OAK",2004,189.2,3154,0.20797011,"Rich Harden",1772,425848
2004,"Jimmy Gobble","KCR","Jimmy Gobble","KCR",2004,148,2284,0.07680251,"Jimmy Gobble",1791,425471
2004,"Mike Wood","KCR","Mike Wood","KCR",2004,100,1569,0.125,"Mike Wood",1806,430061
2004,"Daniel Cabrera","BAL","Daniel Cabrera","BAL",2004,147.2,2496,0.11480363,"Daniel Cabrera",1931,425555
2004,"Zack Greinke","KCR","Zack Greinke","KCR",2004,145,2282,0.16694491,"Zack Greinke",1943,425844
2005,"Ramon Ortiz","CIN","Ramon Ortiz","CIN",2005,171.1,2637,0.12715232,"Ramon Ortiz",27,150009
2005,"Aaron Sele","SEA","Aaron Sele","SEA",2005,116,1950,0.10133843,"Aaron Sele",34,121986
2005,"Jarrod Washburn","LAA","Jarrod Washburn","LAA",2005,177.1,2711,0.12702703,"Jarrod Washburn",40,132220
2005,"Randy Johnson","NYY","Randy Johnson","NYY",2005,225.2,3426,0.22934783,"Randy Johnson",60,116615
2005,"Byung-Hyun Kim","COL","Byung-Hyun Kim","COL",2005,148,2577,0.17241379,"Byung-Hyun Kim",61,218294
2005,"John Patterson","WSN","John Patterson","WSN",2005,198.1,3179,0.22643819,"John Patterson",71,279568
2005,"Tom Glavine","NYM","Tom Glavine","NYM",2005,211.1,3270,0.11653718,"Tom Glavine",90,114849
2005,"Greg Maddux","CHC","Greg Maddux","CHC",2005,225,3099,0.14529915,"Greg Maddux",104,118120
2005,"Jason Marquis","STL","Jason Marquis","STL",2005,207,3238,0.11520737,"Jason Marquis",105,150302
2005,"Kevin Millwood","CLE","Kevin Millwood","CLE",2005,192,2964,0.18272841,"Kevin Millwood",106,119154
2005,"Horacio Ramirez","ATL","Horacio Ramirez","ATL",2005,202.1,3047,0.094451,"Horacio Ramirez",110,400141
2005,"John Smoltz","ATL","John Smoltz","ATL",2005,229.2,3298,0.18152524,"John Smoltz",115,122477
2005,"Erik Bedard","BAL","Erik Bedard","BAL",2005,141.2,2464,0.20627063,"Erik Bedard",126,407853
2005,"Jason Johnson","DET","Jason Johnson","DET",2005,210,3002,0.10472973,"Jason Johnson",147,116595
2005,"Rodrigo Lopez","BAL","Rodrigo Lopez","BAL",2005,209.1,3297,0.12854031,"Rodrigo Lopez",150,150438
2005,"Sidney Ponson","BAL","Sidney Ponson","BAL",2005,130.1,2070,0.11428571,"Sidney Ponson",161,132260
2005,"Casey Fossum","TBD","Casey Fossum","TBD",2005,162.2,2822,0.17655172,"Casey Fossum",188,407154
2005,"Derek Lowe","LAD","Derek Lowe","LAD",2005,222,3321,0.15631692,"Derek Lowe",199,117955
